student_id,attendance_percent,mid_exam_score,final_exam_score,assignments_avg,study_hours_per_week,success_status,
819,59,65,95,41,3,Fail,
820,59,39,93,98,8,Fail,
821,68,49,60,88,2,Fail,
822,66,41,92,73,21,Fail,
823,70,91,95,98,3,Fail,
824,63,47,60,62,13,Fail,
825,58,92,76,42,7,Fail,
826,95,54,51,95,21,Fail,
827,50,41,75,91,20,Fail,
828,100,50,87,97,17,Pass,
829,94,54,90,97,5,Pass,
830,62,40,75,63,19,Fail,
831,53,93,30,57,6,Fail,
832,50,79,54,100,23,Fail,
833,98,91,90,86,19,Pass,
834,89,78,43,76,7,Fail,
835,81,43,74,93,15,Pass,
836,83,30,68,88,21,Pass,
837,77,54,95,70,18,Pass,
838,80,88,61,53,19,Fail,
839,57,98,87,40,22,Fail,
840,88,34,85,53,11,Fail,
841,75,48,35,80,24,Fail,
842,83,52,96,44,20,Fail,
843,52,38,79,70,19,Fail,
844,99,79,67,70,5,Pass,
845,61,45,32,69,21,Fail,
846,50,62,34,75,16,Fail,
847,93,31,53,40,7,Fail,
848,54,43,83,42,7,Fail,
849,79,30,63,100,4,Pass,
850,79,87,68,59,10,Fail,
851,66,45,77,82,12,Fail,
852,97,76,78,87,6,Pass,
853,96,73,63,82,15,Pass,
854,72,43,36,60,3,Fail,
855,64,53,47,69,23,Fail,
856,86,84,99,81,20,Pass,
857,70,44,63,83,9,Fail,
858,63,63,80,69,14,Fail,
859,51,31,97,44,20,Fail,
860,60,56,43,49,6,Fail,
861,100,52,98,63,16,Pass,
862,88,97,37,84,5,Fail,
863,87,43,44,100,5,Fail,
864,83,92,88,90,19,Pass,
865,87,94,40,78,20,Fail,
866,99,97,49,87,21,Fail,
867,83,92,84,100,23,Pass,
868,67,93,65,45,10,Fail,
869,79,61,43,49,16,Fail,
870,64,42,87,98,13,Fail,
871,76,95,67,81,5,Pass,
872,100,48,30,97,4,Fail,
873,83,53,94,82,6,Pass,
874,87,40,30,93,18,Fail,
875,82,88,89,49,6,Fail,
876,73,44,54,64,5,Fail,
877,64,39,39,53,22,Fail,
878,79,70,79,86,8,Pass,
879,91,56,41,78,8,Fail,
880,100,89,61,52,8,Fail,
881,66,81,62,50,18,Fail,
882,54,57,55,78,16,Fail,
883,78,94,71,50,8,Fail,
884,53,46,79,85,16,Fail,
885,59,73,90,88,21,Fail,
886,66,39,70,55,5,Fail,
887,59,92,86,72,3,Fail,
888,66,76,31,80,23,Fail,
889,69,67,99,80,14,Fail,
890,73,99,60,99,13,Fail,
891,54,82,52,71,11,Fail,
892,83,73,83,98,20,Pass,
893,55,83,57,49,16,Fail,
894,51,49,48,90,18,Fail,
895,62,60,77,54,22,Fail,
896,92,36,31,55,7,Fail,
897,92,87,40,82,6,Fail,
898,97,39,73,66,22,Pass,
899,60,39,88,95,14,Fail,
900,100,68,88,96,15,Pass,
901,96,57,67,88,15,Pass,
902,72,59,54,99,16,Fail,
903,65,66,50,90,17,Fail,
904,80,96,71,84,11,Pass,
905,60,72,65,71,2,Fail,
906,65,81,38,45,12,Fail,
907,57,85,41,86,8,Fail,
908,53,97,39,87,18,Fail,
909,89,38,88,75,5,Pass,
910,53,52,34,47,8,Fail,
911,74,92,62,64,4,Fail,
912,52,90,98,46,21,Fail,
913,81,69,92,98,15,Pass,
914,52,73,58,56,19,Fail,
915,76,53,47,87,19,Fail,
916,78,80,35,69,2,Fail,
917,81,87,82,41,7,Fail,
918,99,62,61,56,10,Fail,
919,100,45,71,96,3,Pass,
920,68,51,76,43,9,Fail,
921,70,86,60,65,21,Fail,
922,54,91,91,53,5,Fail,
923,67,100,85,47,22,Fail,
924,77,99,40,44,11,Fail,
925,91,59,55,44,24,Fail,
926,71,52,56,44,2,Fail,
927,70,61,86,66,12,Fail,
928,55,86,56,44,10,Fail,
929,50,38,88,42,20,Fail,
930,54,60,91,77,12,Fail,
931,90,100,49,69,5,Fail,
932,61,38,32,40,24,Fail,
933,75,42,45,47,6,Fail,
934,95,87,73,52,22,Fail,
935,83,32,59,59,18,Fail,
936,98,64,69,45,19,Fail,
937,63,50,94,89,6,Fail,
938,75,93,58,89,19,Fail,
939,94,81,59,87,18,Fail,
940,76,63,61,47,4,Fail,
941,58,64,39,69,12,Fail,
942,75,44,80,88,18,Pass,
943,96,35,37,79,9,Fail,
944,71,61,80,54,9,Fail,
945,96,81,65,97,24,Pass,
946,79,57,84,49,24,Fail,
947,92,93,64,72,3,Pass,
948,97,48,65,48,8,Fail,
949,66,44,85,88,22,Fail,
950,75,35,65,91,21,Pass,
951,85,67,90,96,22,Pass,
952,50,55,91,72,7,Fail,
953,57,80,54,48,21,Fail,
954,98,82,93,53,19,Fail,
955,84,85,89,95,8,Pass,
956,64,88,86,71,19,Fail,
957,96,99,99,76,13,Pass,
958,71,87,81,45,8,Fail,
959,63,42,85,44,8,Fail,
960,75,72,92,43,2,Fail,
961,77,80,97,99,11,Pass,
962,72,48,49,87,11,Fail,
963,63,50,83,55,13,Fail,
964,73,53,30,49,4,Fail,
965,51,55,39,70,4,Fail,
966,94,74,52,70,14,Fail,
967,75,57,80,53,14,Fail,
968,63,58,53,52,7,Fail,
969,100,46,42,99,4,Fail,
970,56,97,58,43,16,Fail,
971,52,73,87,85,10,Fail,
972,96,90,72,65,22,Pass,
973,72,97,39,63,7,Fail,
974,95,54,60,95,7,Pass,
975,92,96,43,48,9,Fail,
976,96,31,63,74,12,Pass,
977,94,78,46,81,20,Fail,
978,67,99,50,54,17,Fail,
979,87,55,96,63,10,Pass,
980,84,56,87,70,24,Pass,
981,100,47,37,58,12,Fail,
982,64,83,67,41,17,Fail,
983,74,30,55,41,7,Fail,
984,86,90,93,80,18,Pass,
985,77,32,59,75,17,Fail,
986,59,97,38,76,21,Fail,
987,88,70,61,73,22,Pass,
988,66,66,40,96,19,Fail,
989,88,80,63,78,2,Pass,
990,71,44,47,58,19,Fail,
991,75,37,48,77,9,Fail,
992,93,67,83,62,23,Pass,
993,74,85,66,55,11,Fail,
994,66,76,41,85,3,Fail,
995,62,39,33,83,10,Fail,
996,69,78,72,45,5,Fail,
997,74,70,56,97,12,Fail,
998,53,59,80,98,11,Fail,
999,59,34,34,65,15,Fail,
1000,52,100,35,61,8,Fail,
1001,90,60,85,84,20,Pass,
1002,94,81,97,86,7,Pass,
1003,67,52,73,63,17,Fail,
1004,96,77,44,85,20,Fail,
1005,85,69,71,79,20,Pass,
1006,96,35,40,60,14,Fail,
1007,71,67,40,69,13,Fail,
1008,83,70,95,91,23,Pass,
1009,96,56,56,50,16,Fail,
1010,57,98,87,92,9,Fail,
1011,89,86,50,48,5,Fail,
1012,98,46,50,51,21,Fail,
1013,93,100,30,65,9,Fail,
1014,68,76,87,77,24,Fail,
1015,91,42,42,90,22,Fail,
1016,90,40,35,42,17,Fail,
1017,86,53,87,72,17,Pass,
1018,55,33,46,54,3,Fail,
1019,75,75,41,86,23,Fail,
1020,83,47,81,44,18,Fail,
1021,94,72,99,93,24,Pass,
1022,55,62,81,63,6,Fail,
1023,86,39,66,50,6,Fail,
1024,82,88,32,96,13,Fail,
1025,71,60,37,94,8,Fail,
1026,70,57,39,72,6,Fail,
1027,55,89,76,62,5,Fail,
1028,55,32,70,49,18,Fail,
1029,97,84,93,96,7,Pass,
1030,53,43,71,91,15,Fail,
1031,79,87,72,82,10,Pass,
1032,60,44,38,67,5,Fail,
1033,79,31,43,78,12,Fail,
1034,80,53,33,96,21,Fail,
1035,73,93,31,56,22,Fail,
1036,58,100,30,83,17,Fail,
1037,52,53,94,65,17,Fail,
1038,100,56,75,64,17,Pass,
1039,80,66,88,75,7,Pass,
1040,89,68,36,51,16,Fail,
1041,86,92,95,95,4,Pass,
1042,85,55,44,42,10,Fail,
1043,73,94,76,89,2,Fail,
1044,80,33,69,68,12,Pass,
1045,55,58,71,83,23,Fail,
1046,51,30,80,95,7,Fail,
1047,69,79,64,63,6,Fail,
1048,77,40,70,58,19,Fail,
1049,60,88,86,52,22,Fail,
1050,53,91,67,55,13,Fail,
1051,64,65,37,79,8,Fail,
1052,55,85,92,66,3,Fail,
1053,98,50,33,98,8,Fail,
1054,79,42,77,45,10,Fail,
1055,87,38,81,81,21,Pass,
1056,100,40,67,96,9,Pass,
1057,51,99,34,49,10,Fail,
1058,64,30,99,100,11,Fail,
1059,60,99,53,77,13,Fail,
1060,57,85,46,47,3,Fail,
1061,75,60,55,57,11,Fail,
1062,100,66,32,71,4,Fail,
1063,94,76,31,56,2,Fail,
1064,93,76,31,97,18,Fail,
1065,54,98,51,81,23,Fail,
1066,55,87,100,41,2,Fail,
1067,75,65,33,83,6,Fail,
1068,53,61,67,59,15,Fail,
1069,68,93,99,49,7,Fail,
1070,69,100,81,48,10,Fail,
1071,82,71,60,87,23,Pass,
1072,69,77,55,78,15,Fail,
1073,98,59,65,80,5,Pass,
1074,61,50,55,64,2,Fail,
1075,96,89,57,64,7,Fail,
1076,50,42,34,63,8,Fail,
1077,75,30,47,45,22,Fail,
1078,63,94,44,69,7,Fail,
1079,87,62,86,98,2,Pass,
1080,86,67,34,49,9,Fail,
1081,60,54,66,78,13,Fail,
1082,85,55,51,70,12,Fail,
1083,62,88,81,57,3,Fail,
1084,92,62,44,82,3,Fail,
1085,52,70,46,72,3,Fail,
1086,82,59,80,100,9,Pass,
1087,55,86,74,92,22,Fail,
1088,99,78,92,95,8,Pass,
1089,59,77,57,58,17,Fail,
1090,54,78,88,62,23,Fail,
1091,72,76,50,44,10,Fail,
1092,59,85,71,99,17,Fail,
1093,93,94,98,65,3,Pass,
1094,51,41,46,68,4,Fail,
1095,62,98,97,63,3,Fail,
1096,89,35,36,45,23,Fail,
1097,51,94,69,93,20,Fail,
1098,69,54,69,78,18,Fail,
1099,50,30,72,94,21,Fail,
1100,86,61,80,43,22,Fail,
1101,58,32,52,97,13,Fail,
1102,66,78,61,87,12,Fail,
1103,58,48,60,99,21,Fail,
1104,60,89,46,81,23,Fail,
1105,64,58,87,65,20,Fail,
1106,73,79,64,54,7,Fail,
1107,87,31,59,52,11,Fail,
1108,84,85,93,79,15,Pass,
1109,79,46,82,61,2,Pass,
1110,80,89,80,98,16,Pass,
1111,98,65,66,52,7,Fail,
1112,54,90,35,95,14,Fail,
1113,93,46,63,78,15,Pass,
1114,99,78,85,56,14,Fail,
1115,63,89,54,75,17,Fail,
1116,60,49,42,78,2,Fail,
1117,58,79,92,87,15,Fail,
1118,83,32,95,64,14,Pass,
1119,61,72,34,73,24,Fail,
1120,84,86,40,60,11,Fail,
1121,84,79,73,64,11,Pass,
1122,50,97,98,64,5,Fail,
1123,89,79,31,61,15,Fail,
1124,71,66,69,62,13,Fail,
1125,78,75,66,64,23,Pass,
1126,57,71,78,53,7,Fail,
1127,60,44,65,53,16,Fail,
1128,90,62,99,65,6,Pass,
1129,86,40,63,79,11,Pass,
1130,63,49,87,69,10,Fail,
1131,79,53,66,65,11,Pass,
1132,84,93,89,77,13,Pass,
1133,70,94,41,61,23,Fail,
1134,86,46,61,78,5,Pass,
1135,54,90,33,78,5,Fail,
1136,68,44,62,73,14,Fail,
1137,63,80,72,64,15,Fail,
1138,75,56,38,75,13,Fail,
1139,53,90,80,52,14,Fail,
1140,74,87,49,68,21,Fail,
1141,94,60,68,81,14,Pass,
1142,91,41,52,48,24,Fail,
1143,74,75,70,54,23,Fail,
1144,67,60,73,70,3,Fail,
1145,89,61,64,83,22,Pass,
1146,57,61,52,66,20,Fail,
1147,88,82,87,70,10,Pass,
1148,89,90,77,49,11,Fail,
1149,63,75,87,90,18,Fail,
1150,81,36,86,92,11,Pass,
1151,100,33,68,76,21,Pass,
1152,87,81,57,46,14,Fail,
1153,82,60,93,99,21,Pass,
1154,72,65,91,71,2,Fail,
1155,64,83,91,91,3,Fail,
1156,82,83,55,50,18,Fail,
1157,74,46,80,87,14,Fail,
1158,66,59,79,84,18,Fail,
1159,82,51,65,67,14,Pass,
1160,96,72,55,43,18,Fail,
1161,51,56,62,87,20,Fail,
1162,63,66,97,84,15,Fail,
1163,89,75,37,70,21,Fail,
1164,89,64,95,68,11,Pass,
1165,100,33,52,72,3,Fail,
1166,88,55,99,93,15,Pass,
1167,100,48,84,43,18,Fail,
1168,55,74,72,98,6,Fail,
1169,55,55,50,86,23,Fail,
1170,52,51,51,97,19,Fail,
1171,56,87,38,65,4,Fail,
1172,100,92,63,92,17,Pass,
1173,57,57,88,70,20,Fail,
1174,91,94,55,70,19,Fail,
1175,64,73,30,66,21,Fail,
1176,96,72,34,64,6,Fail,
1177,78,66,70,87,9,Pass,
1178,82,95,92,75,7,Pass,
1179,79,46,51,88,16,Fail,
1180,88,69,97,70,4,Pass,
1181,76,67,77,82,10,Pass,
1182,85,90,95,96,12,Pass,
1183,78,38,45,76,21,Fail,
1184,87,90,82,97,24,Pass,
1185,82,45,94,84,15,Pass,
1186,86,31,93,83,24,Pass,
1187,76,72,97,100,10,Pass,
1188,82,71,92,98,11,Pass,
1189,53,86,91,62,16,Fail,
1190,71,96,100,74,19,Fail,
1191,51,59,74,43,22,Fail,
1192,59,42,81,67,20,Fail,
1193,54,48,94,81,8,Fail,
1194,59,36,31,80,20,Fail,
1195,82,38,78,81,6,Pass,
1196,87,83,51,52,22,Fail,
1197,62,90,58,40,19,Fail,
1198,80,31,64,51,2,Fail,
1199,96,79,53,82,13,Fail,
1200,85,60,59,92,7,Fail,
1201,94,62,71,79,14,Pass,
1202,73,40,100,65,18,Fail,
1203,64,62,79,94,10,Fail,
1204,78,36,100,85,22,Pass,
1205,57,60,89,85,2,Fail,
1206,54,77,59,91,13,Fail,
1207,78,76,41,62,2,Fail,
1208,96,82,78,88,5,Pass,
1209,53,48,75,61,8,Fail,
1210,61,35,72,96,21,Fail,
1211,94,78,31,90,6,Fail,
1212,51,79,83,91,24,Fail,
1213,76,41,64,95,21,Pass,
1214,80,52,81,67,6,Pass,
1215,100,83,62,92,8,Pass,
1216,100,98,80,92,18,Pass,
1217,85,88,55,56,13,Fail,
1218,85,65,91,45,16,Fail,
1219,75,32,90,53,4,Fail,
1220,92,87,55,89,18,Fail,
1221,76,84,66,56,15,Fail,
1222,54,86,59,77,16,Fail,
1223,69,46,40,44,16,Fail,
1224,60,68,82,52,16,Fail,
1225,59,97,70,87,20,Fail,
1226,89,84,34,92,12,Fail,
1227,87,74,95,48,19,Fail,
1228,55,30,42,83,22,Fail,
1229,57,50,92,81,11,Fail,
1230,72,50,54,65,22,Fail,
1231,96,81,73,52,10,Fail,
1232,75,72,43,58,4,Fail,
1233,95,81,98,87,2,Pass,
1234,92,96,88,56,22,Fail,
1235,61,73,85,55,12,Fail,
1236,75,61,81,69,17,Pass,
1237,62,39,95,71,4,Fail,
1238,89,93,97,53,22,Fail,
1239,67,98,41,87,10,Fail,
1240,74,97,97,95,12,Fail,
1241,82,57,72,54,18,Fail,
1242,96,82,35,51,2,Fail,
1243,89,80,44,76,10,Fail,
1244,92,82,71,50,4,Fail,
1245,61,33,60,44,11,Fail,
1246,93,46,82,95,6,Pass,
1247,85,96,35,95,12,Fail,
1248,97,76,62,50,6,Fail,
1249,53,85,58,73,13,Fail,
1250,54,52,50,58,15,Fail,
1251,86,47,83,65,13,Pass,
1252,57,30,85,65,20,Fail,
1253,91,64,50,56,10,Fail,
1254,98,93,84,70,8,Pass,
1255,77,87,87,58,17,Fail,
1256,80,88,93,83,8,Pass,
1257,58,30,75,59,15,Fail,
1258,100,32,51,98,9,Fail,
1259,78,96,89,62,22,Pass,
1260,63,66,40,64,19,Fail,
1261,89,58,76,67,4,Pass,
1262,90,62,60,76,3,Pass,
1263,71,90,47,51,6,Fail,
1264,60,33,51,87,9,Fail,
1265,72,43,85,40,20,Fail,
1266,50,62,46,41,23,Fail,
1267,95,51,67,49,10,Fail,
1268,86,77,54,73,3,Fail,
1269,70,32,61,71,16,Fail,
1270,75,52,44,64,9,Fail,
1271,95,97,42,49,11,Fail,
1272,85,50,87,94,8,Pass,
1273,72,72,79,89,20,Fail,
1274,50,55,40,40,2,Fail,
1275,100,70,42,71,23,Fail,
1276,89,67,79,76,3,Pass,
1277,64,40,67,51,4,Fail,
1278,70,58,30,88,15,Fail,
1279,96,89,68,96,16,Pass,
1280,58,96,56,90,22,Fail,
1281,58,94,65,57,15,Fail,
1282,59,90,61,69,9,Fail,
1283,75,48,70,52,19,Fail,
1284,90,75,44,93,23,Fail,
1285,84,78,60,42,18,Fail,
1286,74,51,35,60,8,Fail,
1287,75,86,81,81,21,Pass,
1288,60,43,51,53,2,Fail,
1289,87,73,60,79,10,Pass,
1290,51,45,75,49,10,Fail,
1291,56,41,96,41,12,Fail,
1292,67,84,72,99,20,Fail,
1293,76,80,30,84,7,Fail,
1294,83,68,73,76,8,Pass,
1295,76,62,86,50,16,Fail,
1296,66,62,38,95,21,Fail,
1297,92,58,34,40,7,Fail,
1298,93,98,38,65,10,Fail,
1299,100,99,74,81,16,Pass,
1300,73,60,53,98,23,Fail,
1301,74,60,71,100,24,Fail,
1302,56,75,51,99,7,Fail,
1303,55,81,89,52,8,Fail,
1304,73,39,66,67,18,Fail,
1305,82,70,68,75,7,Pass,
1306,98,32,82,60,10,Pass,
1307,78,88,57,49,4,Fail,
1308,92,81,44,51,15,Fail,
1309,71,63,89,85,7,Fail,
1310,75,78,89,66,5,Pass,
1311,77,57,35,42,17,Fail,
1312,99,42,81,67,24,Pass,
1313,70,98,41,41,17,Fail,
1314,98,96,48,67,24,Fail,
1315,56,90,31,90,10,Fail,
1316,66,89,84,70,5,Fail,
1317,69,100,44,82,9,Fail,
1318,90,53,93,60,9,Pass,
1319,98,92,98,46,7,Fail,
1320,69,90,44,89,9,Fail,
1321,71,52,72,100,7,Fail,
1322,77,59,46,70,15,Fail,
1323,89,89,53,53,15,Fail,
1324,98,47,59,78,19,Fail,
1325,56,85,96,93,14,Fail,
1326,50,82,80,78,16,Fail,
1327,81,36,89,94,4,Pass,
1328,62,98,32,48,7,Fail,
1329,79,81,34,62,24,Fail,
1330,72,33,57,51,21,Fail,
1331,100,63,40,68,18,Fail,
1332,68,98,44,77,21,Fail,
1333,81,62,77,97,17,Pass,
1334,79,98,75,95,7,Pass,
1335,78,67,57,78,9,Fail,
1336,98,55,36,61,14,Fail,
1337,94,30,100,43,14,Fail,
1338,78,33,35,87,21,Fail,
1339,79,68,87,46,18,Fail,
1340,65,83,97,99,22,Fail,
1341,89,62,84,79,24,Pass,
1342,68,62,96,47,23,Fail,
1343,67,49,78,99,4,Fail,
1344,50,45,80,99,14,Fail,
1345,63,50,88,91,8,Fail,
1346,100,74,35,97,21,Fail,
1347,96,91,80,96,6,Pass,
1348,99,60,67,74,12,Pass,
1349,51,71,40,48,24,Fail,
1350,77,41,81,90,19,Pass,
1351,98,94,49,52,5,Fail,
1352,99,32,39,78,21,Fail,
1353,79,38,55,59,23,Fail,
1354,87,80,77,60,8,Pass,
1355,100,45,43,100,5,Fail,
1356,53,32,88,86,11,Fail,
1357,50,53,41,58,2,Fail,
1358,57,42,52,41,18,Fail,
1359,78,31,68,83,6,Pass,
1360,88,100,38,79,18,Fail,
1361,52,50,54,69,4,Fail,
1362,81,48,46,62,10,Fail,
1363,59,76,71,94,4,Fail,
1364,59,51,58,79,4,Fail,
1365,68,62,89,52,10,Fail,
1366,95,61,96,72,6,Pass,
1367,83,93,86,71,11,Pass,
1368,82,68,43,67,16,Fail,
1369,72,71,68,63,13,Fail,
1370,77,38,45,81,7,Fail,
1371,81,54,47,67,8,Fail,
1372,99,31,49,69,8,Fail,
1373,56,48,75,92,24,Fail,
1374,78,49,74,95,5,Pass,
1375,57,99,33,80,14,Fail,
1376,50,46,49,68,16,Fail,
1377,52,97,40,73,19,Fail,
1378,73,32,94,90,19,Fail,
1379,72,80,47,61,8,Fail,
1380,57,55,68,64,11,Fail,
1381,96,85,73,53,17,Fail,
1382,86,93,47,49,24,Fail,
1383,52,37,76,49,24,Fail,
1384,100,66,60,47,9,Fail,
1385,82,56,68,53,20,Fail,
1386,77,74,67,84,12,Pass,
1387,96,33,76,77,22,Pass,
1388,57,66,99,71,7,Fail,
1389,83,100,37,92,11,Fail,
1390,84,62,94,84,20,Pass,
1391,81,60,42,71,15,Fail,
1392,73,84,84,42,21,Fail,
1393,63,41,72,99,7,Fail,
1394,81,40,33,59,5,Fail,
1395,95,61,100,100,21,Pass,
1396,92,86,89,52,16,Fail,
1397,65,67,41,94,6,Fail,
1398,53,89,88,62,17,Fail,
1399,86,48,83,58,8,Fail,
1400,70,85,73,55,3,Fail,
1401,63,43,45,75,14,Fail,
1402,80,62,35,74,3,Fail,
1403,97,39,43,86,10,Fail,
1404,67,93,87,86,21,Fail,
1405,56,93,60,89,6,Fail,
1406,59,91,70,93,4,Fail,
1407,56,97,64,46,3,Fail,
1408,82,72,39,91,15,Fail,
1409,72,88,59,76,9,Fail,
1410,70,81,73,47,21,Fail,
1411,68,48,84,64,13,Fail,
1412,97,50,100,62,18,Pass,
1413,68,51,47,49,17,Fail,
1414,85,38,68,69,7,Pass,
1415,78,38,71,72,7,Pass,
1416,67,56,83,50,19,Fail,
1417,51,46,59,74,3,Fail,
1418,50,73,49,66,9,Fail,
1419,96,74,71,92,24,Pass,
1420,54,37,34,42,15,Fail,
1421,69,47,79,86,3,Fail,
1422,60,62,70,88,18,Fail,
1423,91,30,68,89,17,Pass,
1424,51,35,86,47,19,Fail,
1425,52,70,86,94,22,Fail,
1426,72,84,66,52,7,Fail,
1427,61,34,36,81,18,Fail,
1428,69,88,34,42,19,Fail,
1429,54,47,80,59,15,Fail,
1430,86,78,37,85,11,Fail,
1431,87,94,85,84,5,Pass,
1432,79,83,40,74,19,Fail,
1433,58,90,51,52,12,Fail,
1434,83,37,40,59,23,Fail,
1435,93,32,89,63,17,Pass,
1436,84,54,44,96,5,Fail,
1437,71,98,67,94,20,Fail,
1438,93,84,30,48,7,Fail,
1439,73,69,75,69,9,Fail,
1440,66,79,72,64,19,Fail,
1441,59,62,51,55,20,Fail,
1442,79,47,32,94,19,Fail,
1443,95,86,43,94,17,Fail,
1444,72,45,31,47,8,Fail,
1445,81,67,90,83,18,Pass,
1446,66,70,61,97,4,Fail,
1447,99,36,67,67,23,Pass,
1448,100,82,75,51,16,Fail,
1449,66,92,71,90,5,Fail,
1450,63,61,35,63,17,Fail,
1451,58,67,70,88,15,Fail,
1452,89,51,54,68,18,Fail,
1453,51,45,40,54,10,Fail,
1454,94,81,70,93,8,Pass,
1455,74,58,100,57,15,Fail,
1456,88,45,86,46,24,Fail,
1457,58,46,75,52,13,Fail,
1458,71,93,77,58,18,Fail,
1459,92,42,92,87,10,Pass,
1460,95,85,68,82,13,Pass,
1461,53,34,39,97,13,Fail,
1462,75,41,99,44,9,Fail,
1463,78,70,94,65,11,Pass,
1464,94,32,88,41,13,Fail,
1465,83,62,65,72,6,Pass,
1466,72,79,56,87,21,Fail,
1467,86,85,84,76,2,Pass,
1468,60,38,99,64,10,Fail,
1469,55,79,82,64,16,Fail,
1470,67,58,89,78,3,Fail,
1471,70,68,90,69,5,Fail,
1472,91,74,65,80,5,Pass,
1473,85,46,56,43,24,Fail,
1474,90,85,70,58,4,Fail,
1475,87,75,57,66,17,Fail,
1476,83,96,45,91,9,Fail,
1477,66,98,64,86,8,Fail,
1478,86,43,65,78,13,Pass,
1479,74,96,85,63,13,Fail,
1480,87,52,48,89,5,Fail,
1481,61,90,86,76,16,Fail,
1482,72,52,62,92,7,Fail,
1483,91,56,52,100,4,Fail,
1484,71,83,92,64,8,Fail,
1485,70,39,99,68,23,Fail,
1486,76,45,51,100,22,Fail,
1487,80,70,96,70,7,Pass,
1488,55,84,88,84,2,Fail,
1489,76,90,54,74,9,Fail,
1490,89,78,46,67,2,Fail,
1491,83,81,68,77,17,Pass,
1492,61,31,68,97,4,Fail,
1493,94,79,53,83,3,Fail,
1494,56,72,67,92,7,Fail,
1495,59,37,86,89,9,Fail,
1496,94,88,73,89,8,Pass,
1497,66,94,65,43,8,Fail,
1498,75,41,99,67,22,Pass,
1499,70,33,74,91,20,Fail,
1500,77,70,55,70,19,Fail,
1501,95,36,40,62,4,Fail,
1502,51,98,81,53,12,Fail,
1503,92,98,54,67,12,Fail,
1504,50,59,60,53,4,Fail,
1505,100,35,74,40,24,Fail,
1506,85,48,96,82,2,Pass,
1507,100,95,69,71,24,Pass,
1508,75,39,75,93,23,Pass,
1509,78,45,83,98,11,Pass,
1510,70,66,70,100,3,Fail,
1511,60,61,67,80,18,Fail,
1512,89,76,65,57,10,Fail,
1513,60,72,73,99,19,Fail,
1514,85,65,86,44,21,Fail,
1515,98,55,95,81,10,Pass,
1516,88,39,59,54,12,Fail,
1517,89,60,39,98,18,Fail,
1518,84,58,90,81,15,Pass,
1519,83,34,92,55,19,Fail,
1520,96,30,65,75,19,Pass,
1521,73,32,83,75,13,Fail,
1522,71,96,94,79,19,Fail,
1523,54,100,33,69,9,Fail,
1524,82,64,84,77,9,Pass,
1525,85,44,83,62,9,Pass,
1526,96,96,93,50,21,Fail,
1527,69,59,51,99,16,Fail,
1528,68,72,54,64,9,Fail,
1529,84,89,88,84,15,Pass,
1530,92,69,86,90,14,Pass,
1531,66,94,83,82,24,Fail,
1532,94,58,73,41,9,Fail,
1533,92,48,81,74,18,Pass,
1534,83,32,45,86,20,Fail,
1535,58,65,45,63,7,Fail,
1536,75,72,84,52,18,Fail,
1537,51,44,90,96,5,Fail,
1538,58,70,69,81,8,Fail,
1539,58,65,50,76,18,Fail,
1540,89,62,95,95,23,Pass,
1541,66,34,37,69,23,Fail,
1542,50,43,100,50,19,Fail,
1543,74,97,39,62,7,Fail,
1544,92,76,86,99,11,Pass,
1545,89,83,33,85,19,Fail,
1546,91,33,72,67,8,Pass,
1547,74,38,92,68,15,Fail,
1548,88,82,72,96,23,Pass,
1549,84,89,96,91,15,Pass,
1550,52,75,80,54,11,Fail,
1551,99,83,85,84,23,Pass,
1552,86,66,72,97,10,Pass,
1553,93,52,53,42,11,Fail,
1554,93,56,63,48,3,Fail,
1555,100,99,88,47,4,Fail,
1556,79,95,31,86,17,Fail,
1557,87,90,31,94,11,Fail,
1558,83,80,39,72,24,Fail,
1559,61,79,52,73,12,Fail,
1560,68,48,44,48,11,Fail,
1561,86,30,46,92,13,Fail,
1562,93,69,43,56,15,Fail,
1563,98,61,45,80,10,Fail,
1564,66,51,61,40,14,Fail,
1565,59,95,52,79,7,Fail,
1566,98,69,63,44,12,Fail,
1567,96,67,45,69,2,Fail,
1568,61,77,63,50,16,Fail,
1569,65,84,100,67,8,Fail,
1570,73,84,62,77,12,Fail,
1571,68,80,97,56,18,Fail,
1572,57,89,72,89,6,Fail,
1573,80,37,93,62,10,Pass,
1574,70,97,100,57,17,Fail,
1575,66,38,47,76,12,Fail,
1576,72,31,97,66,18,Fail,
1577,86,99,90,64,7,Pass,
1578,65,88,49,44,16,Fail,
1579,55,48,40,99,4,Fail,
1580,57,57,75,58,10,Fail,
1581,74,43,93,66,13,Fail,
1582,67,53,57,52,20,Fail,
1583,74,73,77,93,19,Fail,
1584,61,85,64,46,17,Fail,
1585,64,80,37,65,9,Fail,
1586,75,61,51,53,20,Fail,
1587,90,79,53,66,6,Fail,
1588,94,70,95,97,13,Pass,
1589,75,95,93,98,7,Pass,
1590,96,54,94,47,13,Fail,
1591,81,90,43,70,16,Fail,
1592,59,95,54,74,11,Fail,
1593,65,71,32,66,18,Fail,
1594,56,94,34,43,8,Fail,
1595,66,65,94,81,8,Fail,
1596,72,38,83,43,22,Fail,
1597,75,65,48,57,12,Fail,
1598,70,67,83,62,3,Fail,
1599,71,62,39,71,22,Fail,
1600,56,71,45,51,3,Fail,
1601,63,90,75,91,15,Fail,
1602,64,75,58,59,19,Fail,
1603,56,90,44,86,17,Fail,
